Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AMZN,AMZN,AMZN,AMZN,AMZN,,,
2021-03-05,2021,3,5,Friday,09,2021-09,150.25,150.45,144.05,150.02,107772000,0.007687481916645478,157.37357142857144,160.51000000000002
2021-03-08,2021,3,8,Monday,10,2021-10,150.75,153.23,147.57,147.6,83700000,-0.016167463748385735,156.24142857142857,160.2165909090909
2021-03-09,2021,3,9,Tuesday,10,2021-10,150.9,154.55,150.26,153.14,80600000,0.03756837366056898,155.36357142857145,160.05933333333334
2021-03-10,2021,3,10,Wednesday,10,2021-10,154.92,155.82,151.5,152.88,60250000,-0.0017010173123747085,154.39714285714285,159.90326086956523
2021-03-11,2021,3,11,Thursday,10,2021-10,155.2,156.59,154.15,155.68,55528000,0.018298429776605563,153.91071428571428,159.81340425531914
2021-03-12,2021,3,12,Friday,10,2021-10,153.75,154.95,152.27,154.47,48438000,-0.0077402727850476305,153.5842857142857,159.70208333333332
2021-03-15,2021,3,15,Monday,11,2021-11,153.73,154.11,151.6,154.08,58272000,-0.0025279442445658162,153.1807142857143,159.5873469387755
2021-03-16,2021,3,16,Tuesday,11,2021-11,155.25,156.45,153.79,154.59,50776000,0.0033034103914528767,152.9385714285714,159.4874
2021-03-17,2021,3,17,Wednesday,11,2021-11,153.66,158.65,153.51,156.79,62372000,0.014188848597238346,153.21928571428572,159.4366
2021-03-18,2021,3,18,Thursday,11,2021-11,155.05,155.83,151.25,151.4,72992000,-0.03435878370750434,152.98714285714286,159.246
2021-03-19,2021,3,19,Friday,11,2021-11,151.46,153.86,150.83,153.75,92508000,0.015511909856343209,152.73285714285717,159.1826
2021-03-22,2021,3,22,Monday,12,2021-12,153.39,156.33,153.0,155.54,58044000,0.01167821172408301,152.7907142857143,159.1312
2021-03-23,2021,3,23,Tuesday,12,2021-12,156.35,159.1,156.04,156.88,76346000,0.008560288075996736,153.2642857142857,159.0862
2021-03-24,2021,3,24,Wednesday,12,2021-12,157.55,158.02,154.26,154.35,59180000,-0.016073304438495972,153.655,159.059
2021-03-25,2021,3,25,Thursday,12,2021-12,153.65,155.49,151.86,152.31,71270000,-0.013219634289670767,153.81857142857143,158.9844
2021-03-26,2021,3,26,Friday,12,2021-12,152.2,152.83,149.8,152.6,66258000,0.0018941122432061253,154.1757142857143,158.8706
2021-03-29,2021,3,29,Monday,13,2021-13,152.77,154.56,151.42,153.79,54920000,0.007765307334585803,154.22214285714284,158.819
2021-03-30,2021,3,30,Tuesday,13,2021-13,153.5,153.65,151.7,152.76,46752000,-0.006645597502498379,154.2135714285714,158.77
2021-03-31,2021,3,31,Wednesday,13,2021-13,153.2,155.97,153.12,154.7,61878000,0.01269600564306872,154.14357142857142,158.7432
2021-04-01,2021,4,1,Thursday,13,2021-13,155.9,158.12,155.78,158.05,58806000,0.02162845443110406,154.39928571428572,158.6408
2021-04-05,2021,4,5,Monday,14,2021-14,158.65,161.8,158.06,161.34,66698000,0.02079404593469847,154.91785714285714,158.5606
2021-04-06,2021,4,6,Tuesday,14,2021-14,161.19,162.37,160.85,161.19,50756000,-0.0009018902147276409,155.3892857142857,158.4922
2021-04-07,2021,4,7,Wednesday,14,2021-14,161.69,165.18,161.18,163.97,66924000,0.01723733655641202,155.90214285714288,158.4776
2021-04-08,2021,4,8,Thursday,14,2021-14,165.54,166.23,164.6,164.96,56242000,0.006071242952548017,156.87071428571429,158.4506
2021-04-09,2021,4,9,Friday,14,2021-14,165.24,168.61,164.45,168.61,86830000,0.02209562242522667,157.93214285714288,158.59019999999998
2021-04-12,2021,4,12,Monday,15,2021-15,167.76,169.75,167.56,168.97,65636000,0.0021321218730274705,158.89142857142858,158.732
2021-04-13,2021,4,13,Tuesday,15,2021-15,170.04,171.6,169.78,170.0,66316000,0.006098747605224553,159.82857142857142,158.9258
2021-04-14,2021,4,14,Wednesday,15,2021-15,170.2,170.21,166.3,166.65,62904000,-0.01970591825597423,160.70714285714286,158.916
2021-04-15,2021,4,15,Thursday,15,2021-15,168.55,169.85,167.6,168.95,64672000,0.013828409714570444,161.8957142857143,158.915
2021-04-16,2021,4,16,Friday,15,2021-15,169.0,170.34,167.78,169.97,63720000,0.006022342354579324,163.13642857142858,159.00179999999997
2021-04-19,2021,4,19,Monday,16,2021-16,169.52,171.8,168.01,168.6,54508000,-0.00806900981526193,164.1942857142857,159.0428
2021-04-20,2021,4,20,Tuesday,16,2021-16,168.68,169.15,165.8,166.73,52460000,-0.011067567276491497,165.19214285714287,159.02519999999998
2021-04-21,2021,4,21,Wednesday,16,2021-16,165.8,168.14,165.19,168.1,44224000,0.008195669633476843,166.14928571428572,159.0642
2021-04-22,2021,4,22,Thursday,16,2021-16,168.58,168.64,165.07,165.45,51612000,-0.015758395892332966,166.67785714285714,159.0682
2021-04-23,2021,4,23,Friday,16,2021-16,165.96,168.75,165.43,167.04,63856000,0.00962218974677076,167.08499999999998,159.1224
2021-04-26,2021,4,26,Monday,17,2021-17,167.4,171.42,166.55,170.45,97614000,0.020389780364207244,167.74642857142857,159.26919999999998
2021-04-27,2021,4,27,Tuesday,17,2021-17,172.17,173.0,169.9,170.87,76542000,0.0024729175512423485,168.2392857142857,159.4088
2021-04-28,2021,4,28,Wednesday,17,2021-17,171.74,174.49,171.25,172.93,92638000,0.012017786731569835,168.8085714285714,159.5984
2021-04-29,2021,4,29,Thursday,17,2021-17,175.26,175.72,171.75,173.57,153648000,0.0037039347600635875,169.16285714285712,159.7612
2021-04-30,2021,4,30,Friday,17,2021-17,176.26,177.7,173.12,173.37,140186000,-0.001120636171800582,169.47714285714284,159.90040000000002
2021-05-03,2021,5,3,Monday,18,2021-18,174.24,174.33,168.63,169.32,117510000,-0.023340170719312603,169.42857142857142,160.037
2021-05-04,2021,5,4,Tuesday,18,2021-18,167.81,168.4,163.61,165.59,108788000,-0.022034541333801894,169.35285714285715,160.168
2021-05-05,2021,5,5,Wednesday,18,2021-18,166.94,167.74,163.22,163.53,74226000,-0.012479432999494278,168.96571428571428,160.244
2021-05-06,2021,5,6,Thursday,18,2021-18,163.5,165.72,162.36,165.32,88954000,0.010955401769447537,168.63357142857143,160.3908
2021-05-07,2021,5,7,Friday,18,2021-18,165.95,166.54,164.45,164.58,94206000,-0.0044640578502762596,168.34642857142856,160.6252
2021-05-10,2021,5,10,Monday,19,2021-19,164.12,164.15,159.5,159.52,116772000,-0.03072052637375966,167.83142857142857,160.7226
2021-05-11,2021,5,11,Tuesday,19,2021-19,156.81,161.9,156.37,161.2,92396000,0.010474816917876772,167.3385714285714,160.8004
2021-05-12,2021,5,12,Wednesday,19,2021-19,159.25,160.4,156.65,157.6,98728000,-0.022323796765424953,166.77785714285716,160.8578
2021-05-13,2021,5,13,Thursday,19,2021-19,159.27,160.19,156.65,158.07,67018000,0.0030235440044839024,166.13714285714286,161.0142
2021-05-14,2021,5,14,Friday,19,2021-19,159.28,161.44,159.15,161.15,66500000,0.019430851184491837,165.47285714285712,161.2596
2021-05-17,2021,5,17,Monday,20,2021-20,162.3,164.64,161.73,163.52,74478000,0.0147351540352203,164.94785714285715,161.5296
2021-05-18,2021,5,18,Tuesday,20,2021-20,164.63,165.6,161.52,161.61,56568000,-0.011653058569779051,164.13928571428573,161.8098
2021-05-19,2021,5,19,Wednesday,20,2021-20,159.75,161.74,159.2,161.59,53594000,-0.000148514828115065,163.28357142857143,161.97879999999998
2021-05-20,2021,5,20,Thursday,20,2021-20,162.22,162.98,161.81,162.38,52664000,0.004913709794237331,162.49857142857144,162.1688
2021-05-21,2021,5,21,Friday,20,2021-20,162.5,162.83,159.85,160.15,82098000,-0.013732853548741542,161.84357142857144,162.25820000000002
2021-05-24,2021,5,24,Monday,21,2021-21,160.77,162.9,160.52,162.25,48456000,0.013084215261017773,161.605,162.4138
2021-05-25,2021,5,25,Tuesday,21,2021-21,163.33,163.99,160.69,162.95,65222000,0.004332851226203749,161.56357142857146,162.59120000000001
2021-05-26,2021,5,26,Wednesday,21,2021-21,163.73,164.79,162.93,163.26,47680000,0.0018747562447005706,161.41642857142855,162.7646
2021-05-27,2021,5,27,Thursday,21,2021-21,162.8,163.02,161.5,161.51,51224000,-0.010734558114025683,161.19714285714286,162.859
2021-05-28,2021,5,28,Friday,21,2021-21,162.1,162.4,160.99,161.15,46596000,-0.0021794289420000723,161.3135714285714,163.054
2021-06-01,2021,6,1,Tuesday,22,2021-22,162.18,162.55,160.45,160.93,48600000,-0.0013714148069622345,161.2942857142857,163.1976
2021-06-02,2021,6,2,Wednesday,22,2021-22,161.15,161.75,160.4,161.7,40290000,0.004765962837133042,161.58714285714285,163.3208
2021-06-03,2021,6,3,Thursday,22,2021-22,160.21,160.72,159.2,159.35,47966000,-0.014526941142032901,161.67857142857142,163.3702
2021-06-04,2021,6,4,Friday,22,2021-22,160.6,161.05,159.94,160.31,44994000,0.006027657821926935,161.6185714285714,163.48940000000002
2021-06-07,2021,6,7,Monday,23,2021-23,159.87,160.4,158.61,159.9,44316000,-0.0025606925929613222,161.35999999999999,163.6412
2021-06-08,2021,6,8,Tuesday,23,2021-23,161.13,163.98,160.9,163.21,68334000,0.020669153552085318,161.4742857142857,163.8534
2021-06-09,2021,6,9,Wednesday,23,2021-23,163.64,164.88,163.54,164.06,49110000,0.005220349302289318,161.65071428571426,164.05880000000002
2021-06-10,2021,6,10,Thursday,23,2021-23,164.1,167.55,164.06,167.48,69530000,0.02087684594544914,162.01500000000001,164.3532
2021-06-11,2021,6,11,Friday,23,2021-23,167.48,168.33,166.67,167.34,56348000,-0.0008418265339896758,162.52857142857144,164.606
2021-06-14,2021,6,14,Monday,24,2021-24,167.34,169.25,166.77,169.19,51394000,0.011067127216432215,163.02428571428572,164.8288
2021-06-15,2021,6,15,Tuesday,24,2021-24,169.2,169.85,168.16,169.16,48524000,-0.0002186996793457352,163.46785714285713,164.9852
2021-06-16,2021,6,16,Wednesday,24,2021-24,169.6,171.32,168.03,170.76,84056000,0.0094941835711142,164.00357142857143,165.1766
2021-06-17,2021,6,17,Thursday,24,2021-24,170.16,174.86,170.05,174.46,102730000,0.02166464377780497,164.92857142857142,165.38639999999998
2021-06-18,2021,6,18,Friday,24,2021-24,174.0,175.35,173.69,174.35,104954000,-0.0006706583139327593,165.8714285714286,165.5742
2021-06-21,2021,6,21,Monday,25,2021-25,173.82,174.1,171.7,172.7,65542000,-0.009446804682075038,166.71214285714285,165.65600000000003
2021-06-22,2021,6,22,Tuesday,25,2021-25,172.9,176.19,172.8,175.27,66902000,0.01490466106187549,167.68142857142857,165.782
2021-06-23,2021,6,23,Wednesday,25,2021-25,175.25,176.05,174.16,175.19,56266000,-0.0004621896804161141,168.81285714285715,165.88580000000002
2021-06-24,2021,6,24,Thursday,25,2021-25,175.38,176.24,171.54,172.45,76640000,-0.015622946391951387,169.68,166.0018
2021-06-25,2021,6,25,Friday,25,2021-25,173.2,173.24,169.71,170.07,78820000,-0.013806561613952328,170.40642857142856,166.02419999999998
2021-06-28,2021,6,28,Monday,26,2021-26,170.8,172.4,170.68,172.19,44856000,0.012474089136242261,171.04785714285714,166.0686
2021-06-29,2021,6,29,Tuesday,26,2021-26,171.94,172.8,171.15,172.41,41968000,0.0012340341405479016,171.6442857142857,166.1448
2021-06-30,2021,6,30,Wednesday,26,2021-26,172.05,173.58,171.75,172.01,48080000,-0.0023143032508132766,171.96785714285716,166.2504
2021-07-01,2021,7,1,Thursday,26,2021-26,171.73,172.85,170.47,171.65,40742000,-0.0020900020900020966,172.2757142857143,166.32139999999998
2021-07-02,2021,7,2,Friday,26,2021-26,172.58,175.59,171.85,175.55,63388000,0.022723749230608936,172.73,166.5234
2021-07-06,2021,7,6,Tuesday,27,2021-27,176.51,184.27,176.45,183.79,134896000,0.04692710742205475,173.775,166.8584
2021-07-07,2021,7,7,Wednesday,27,2021-27,185.87,186.71,183.95,184.83,106562000,0.005669564076709488,174.77999999999997,167.14600000000002
2021-07-08,2021,7,8,Thursday,27,2021-27,182.18,188.0,181.06,186.57,103612000,0.009422227593882448,175.64499999999998,167.46
2021-07-09,2021,7,9,Friday,27,2021-27,186.13,187.4,184.67,185.97,74964000,-0.003234704202571881,176.47499999999997,167.72079999999997
2021-07-12,2021,7,12,Monday,28,2021-28,187.2,187.86,184.84,185.93,51432000,-0.00021234814297532711,177.42000000000002,167.968
2021-07-13,2021,7,13,Tuesday,28,2021-28,185.1,188.65,183.57,183.87,76918000,-0.011076947823728367,178.03428571428572,168.17800000000003
2021-07-14,2021,7,14,Wednesday,28,2021-28,185.44,185.88,183.04,184.08,65932000,0.0011747744165069296,178.6692857142857,168.47320000000002
2021-07-15,2021,7,15,Thursday,28,2021-28,184.71,184.77,181.05,181.56,63706000,-0.013711143174944485,179.32,168.79260000000002
2021-07-16,2021,7,16,Friday,28,2021-28,181.67,182.3,178.52,178.68,80874000,-0.01585423166667732,179.935,169.09560000000002
2021-07-19,2021,7,19,Monday,29,2021-29,176.63,177.51,174.96,177.48,75692000,-0.006727030092302577,180.31285714285715,169.33880000000002
2021-07-20,2021,7,20,Tuesday,29,2021-29,178.37,179.6,175.9,178.66,65114000,0.0066486136498793424,180.7592857142857,169.62040000000002
2021-07-21,2021,7,21,Wednesday,29,2021-29,178.82,179.32,177.18,179.26,46380000,0.003361110852517335,181.27714285714288,170.0152
2021-07-22,2021,7,22,Thursday,29,2021-29,179.36,182.0,179.11,181.9,65308000,0.014735635895966048,182.00928571428568,170.42919999999998
2021-07-23,2021,7,23,Friday,29,2021-29,182.0,183.31,181.1,182.83,48726000,0.005115384934792466,182.52928571428575,170.93380000000002
2021-07-26,2021,7,26,Monday,30,2021-30,183.66,185.6,182.36,184.99,58002000,0.01180863619816197,182.615,171.4722
2021-07-27,2021,7,27,Tuesday,30,2021-30,184.93,184.93,179.31,181.32,82638000,-0.019846876786293155,182.36428571428573,171.87559999999996
2021-07-28,2021,7,28,Wednesday,30,2021-30,181.69,182.92,180.05,181.52,59988000,0.0010837371680696428,182.00357142857143,172.23559999999998
2021-07-29,2021,7,29,Thursday,30,2021-30,181.39,181.9,179.0,180.0,110400000,-0.008373940689987869,181.57714285714286,172.6034
2021-07-30,2021,7,30,Friday,30,2021-30,167.4,168.41,165.35,166.38,199312000,-0.07564890713277761,180.18071428571426,172.69920000000002
2021-08-02,2021,8,2,Monday,31,2021-31,167.65,167.95,165.85,166.57,67078000,0.0011690369463182027,178.945,172.783
2021-08-03,2021,8,3,Tuesday,31,2021-31,167.04,169.55,164.99,168.31,83146000,0.01043374884144277,177.81857142857143,172.94619999999998
2021-08-04,2021,8,4,Wednesday,31,2021-31,168.97,169.44,167.28,167.74,43678000,-0.0034222398904129037,176.8314285714286,173.05599999999998
2021-08-05,2021,8,5,Thursday,31,2021-31,167.81,169.45,167.05,168.8,48670000,0.006340362999381677,176.12571428571428,173.17300000000003
2021-08-06,2021,8,6,Friday,31,2021-31,168.75,168.75,166.45,167.25,52752000,-0.009197334693852421,175.39499999999998,173.25280000000004
2021-08-09,2021,8,9,Monday,32,2021-32,167.18,167.74,166.43,167.09,42964000,-0.0009177334401756498,174.56857142857143,173.36440000000002
2021-08-10,2021,8,10,Tuesday,32,2021-32,167.25,167.9,165.75,166.03,48252000,-0.006340816609805455,173.62357142857144,173.46200000000002
2021-08-11,2021,8,11,Wednesday,32,2021-32,166.57,166.88,163.89,164.61,58944000,-0.008603643493863333,172.38857142857142,173.53560000000002
2021-08-12,2021,8,12,Thursday,32,2021-32,164.5,165.73,163.48,165.18,46282000,0.003459810192938395,171.12785714285715,173.6052
2021-08-13,2021,8,13,Friday,32,2021-32,165.28,165.3,164.15,164.7,41134000,-0.0028848279463596915,169.67857142857142,173.71219999999997
2021-08-16,2021,8,16,Monday,33,2021-33,164.15,165.0,160.56,164.95,66394000,0.0015239472057770875,168.5092857142857,173.805
2021-08-17,2021,8,17,Tuesday,33,2021-33,163.88,164.02,161.28,162.1,67758000,-0.01728702615047184,167.12214285714285,173.84900000000002
2021-08-18,2021,8,18,Wednesday,33,2021-33,162.1,162.71,160.0,160.06,56086000,-0.012566487390164305,165.69785714285715,173.78599999999997
2021-08-19,2021,8,19,Thursday,33,2021-33,159.7,161.65,159.12,159.39,75658000,-0.0042078187123096855,165.19857142857146,173.69259999999997
2021-08-20,2021,8,20,Friday,33,2021-33,160.19,160.39,158.79,160.0,67168000,0.003827154714335368,164.7292857142857,173.543
2021-08-23,2021,8,23,Monday,34,2021-34,160.6,164.04,160.5,163.29,65362000,0.02060035500127988,164.37071428571429,173.46200000000002
2021-08-24,2021,8,24,Tuesday,34,2021-34,164.0,165.77,163.73,165.29,51036000,0.012220318769066596,164.19571428571427,173.384
2021-08-25,2021,8,25,Wednesday,34,2021-34,165.49,166.05,164.31,164.96,33606000,-0.0019965141547840792,163.92142857142858,173.3
2021-08-26,2021,8,26,Thursday,34,2021-34,164.95,166.6,164.8,165.8,41976000,0.005098257262930783,163.81785714285715,173.2008
2021-08-27,2021,8,27,Friday,34,2021-34,166.66,167.62,165.69,167.48,48048000,0.01014175672465778,163.8457142857143,173.06119999999999
2021-08-30,2021,8,30,Monday,35,2021-35,167.87,172.25,167.76,171.08,63844000,0.021476998866989616,164.20642857142857,172.99579999999997
2021-08-31,2021,8,31,Tuesday,35,2021-35,171.24,173.63,169.78,173.54,87128000,0.01438520002272603,164.84428571428572,173.0126
2021-09-01,2021,9,1,Wednesday,35,2021-35,174.82,176.35,173.76,173.95,72598000,0.0023654092095504176,165.47071428571425,172.98620000000003
2021-09-02,2021,9,2,Thursday,35,2021-35,174.74,175.6,172.75,173.16,58474000,-0.004564478889317991,166.07500000000002,172.9456
2021-09-03,2021,9,3,Friday,35,2021-35,172.6,174.13,171.82,173.9,51514000,0.004311086264728647,166.71428571428572,172.97459999999998
2021-09-07,2021,9,7,Tuesday,36,2021-36,173.9,176.4,173.85,175.46,54758000,0.008982024369138308,167.6685714285714,173.08239999999998
2021-09-08,2021,9,8,Wednesday,36,2021-36,175.58,177.28,174.78,176.27,61068000,0.004619174430729789,168.82642857142855,173.16400000000002
2021-09-09,2021,9,9,Thursday,36,2021-36,176.3,177.5,174.02,174.21,54384000,-0.011726004336084506,169.885,173.2
2021-09-10,2021,9,10,Friday,36,2021-36,175.09,175.42,173.15,173.46,47946000,-0.004308001431212238,170.84642857142856,173.229
2021-09-13,2021,9,13,Monday,37,2021-37,174.14,174.9,171.9,172.86,51380000,-0.0034532897607970625,171.53,173.2532
2021-09-14,2021,9,14,Tuesday,37,2021-37,173.78,174.34,171.89,172.5,38738000,-0.002073980962099431,172.04500000000002,173.1922
2021-09-15,2021,9,15,Wednesday,37,2021-37,172.13,174.27,170.1,173.79,59150000,0.007475391332653958,172.6757142857143,172.99219999999997
2021-09-16,2021,9,16,Thursday,37,2021-37,173.0,174.63,172.31,174.41,51672000,0.0035819053548502566,173.29071428571427,172.78379999999999
2021-09-17,2021,9,17,Friday,37,2021-37,174.42,174.87,172.61,173.13,92332000,-0.007373319866162298,173.6942857142857,172.515
2021-09-20,2021,9,20,Monday,38,2021-38,169.8,170.95,165.25,167.79,93382000,-0.03084174438431353,173.4592857142857,172.1514
2021-09-21,2021,9,21,Tuesday,38,2021-38,168.75,168.99,166.62,167.18,55618000,-0.0036057473697842513,173.00500000000002,171.7764
2021-09-22,2021,9,22,Wednesday,38,2021-38,167.55,169.45,167.05,169.0,48228000,0.01089234819407503,172.6514285714286,171.47899999999998
2021-09-23,2021,9,23,Thursday,38,2021-38,169.0,171.45,169.0,170.8,47588000,0.01063594079605279,172.4828571428571,171.2134
2021-09-24,2021,9,24,Friday,38,2021-38,170.1,171.46,169.67,171.28,42324000,0.0027868730462519142,172.2957142857143,171.00779999999997
2021-09-27,2021,9,27,Monday,39,2021-39,168.57,170.78,166.98,170.29,72690000,-0.005756835077931344,171.9264285714286,170.84
2021-09-28,2021,9,28,Tuesday,39,2021-39,167.89,168.46,164.51,165.8,88616000,-0.0263784679831095,171.17857142857142,170.6064
2021-09-29,2021,9,29,Wednesday,39,2021-39,166.11,167.57,164.89,165.06,51246000,-0.004475351789266391,170.52500000000003,170.3344
2021-09-30,2021,9,30,Thursday,39,2021-39,165.8,166.39,163.7,164.25,56848000,-0.0048710792439015105,169.86714285714288,170.03419999999997
2021-10-01,2021,10,1,Friday,39,2021-39,164.45,165.46,162.8,164.16,56712000,-0.0005418778291703674,169.24571428571429,169.6794
2021-10-04,2021,10,4,Monday,40,2021-40,163.97,164.0,158.81,159.49,90462000,-0.028471678341373097,168.31642857142856,169.2126
2021-10-05,2021,10,5,Tuesday,40,2021-40,160.23,163.04,160.12,161.05,65384000,0.00978753803838428,167.40642857142856,168.7338
2021-10-06,2021,10,6,Wednesday,40,2021-40,160.68,163.22,159.93,163.1,50660000,0.012732016728672857,166.59857142857143,168.3694
2021-10-07,2021,10,7,Thursday,40,2021-40,164.58,166.29,164.15,165.12,48182000,0.012391203105561077,166.02642857142857,168.04139999999998
2021-10-08,2021,10,8,Friday,40,2021-40,165.85,166.07,164.41,164.43,39964000,-0.004181805261295635,165.7864285714286,167.73
2021-10-11,2021,10,11,Monday,41,2021-41,163.75,164.63,161.9,162.32,40684000,-0.01286860335091844,165.4392857142857,167.64879999999997
2021-10-12,2021,10,12,Tuesday,41,2021-41,162.85,163.38,161.81,162.37,36392000,0.0003172745113595443,164.96571428571428,167.5648
2021-10-13,2021,10,13,Wednesday,41,2021-41,163.49,164.42,163.05,164.21,48402000,0.011378601203982708,164.49500000000003,167.4828
2021-10-14,2021,10,14,Thursday,41,2021-41,165.12,165.63,164.54,164.99,42190000,0.004743759227551214,164.04571428571427,167.42780000000002
2021-10-15,2021,10,15,Friday,41,2021-41,165.57,170.52,165.2,170.45,103598000,0.03308023939004423,164.05714285714288,167.46079999999998
2021-10-18,2021,10,18,Monday,42,2021-42,169.42,172.46,169.26,172.34,63482000,0.011064772529006062,164.5242857142857,167.56259999999997
2021-10-19,2021,10,19,Tuesday,42,2021-42,171.71,172.73,171.1,172.21,47722000,-0.0007514424560826072,165.035,167.665
2021-10-20,2021,10,20,Wednesday,42,2021-42,172.63,173.14,170.02,170.75,42796000,-0.008446195751808605,165.4992857142857,167.75940000000003
2021-10-21,2021,10,21,Thursday,42,2021-42,170.71,172.01,170.15,171.75,37628000,0.005841756945129006,166.04142857142855,167.90220000000002
2021-10-22,2021,10,22,Friday,42,2021-42,171.05,171.49,166.57,166.78,62782000,-0.028954833317208384,166.56214285714287,167.93419999999998
2021-10-25,2021,10,25,Monday,43,2021-43,166.75,167.39,164.88,166.02,44520000,-0.004550989805058192,166.91714285714286,167.9606
2021-10-26,2021,10,26,Tuesday,43,2021-43,167.48,170.81,167.2,168.8,53966000,0.01677526160393561,167.3242857142857,168.0376
2021-10-27,2021,10,27,Wednesday,43,2021-43,169.4,171.85,168.57,169.62,54044000,0.004863638245470758,167.64571428571432,168.188
2021-10-28,2021,10,28,Thursday,43,2021-43,170.1,173.95,169.3,172.33,114174000,0.01594115275917063,168.21,168.4334
2021-10-29,2021,10,29,Friday,43,2021-43,165.0,168.74,163.67,168.62,129722000,-0.021511245053778105,168.66,168.61800000000002
2021-11-01,2021,11,1,Monday,44,2021-44,168.09,168.79,164.6,165.91,72178000,-0.01610709978002456,168.91285714285712,168.73620000000003
2021-11-02,2021,11,2,Tuesday,44,2021-44,165.75,166.56,164.18,165.64,52552000,-0.0016154097805501921,169.01500000000001,168.7832
2021-11-03,2021,11,3,Wednesday,44,2021-44,165.45,169.75,164.88,169.2,67944000,0.021507811127532195,169.31571428571428,168.86140000000003
2021-11-04,2021,11,4,Thursday,44,2021-44,168.5,174.93,168.25,173.85,107060000,0.02748232410840923,169.5585714285714,169.0392
2021-11-05,2021,11,5,Friday,44,2021-44,173.85,178.31,173.85,175.95,99940000,0.01207642928374364,169.8164285714286,169.24220000000003
2021-11-08,2021,11,8,Monday,45,2021-45,176.16,178.95,174.39,174.45,61480000,-0.008527948857282919,169.97642857142858,169.38160000000005
2021-11-09,2021,11,9,Tuesday,45,2021-45,175.76,179.69,175.07,178.81,85898000,0.025007238016599764,170.55214285714285,169.53620000000004
2021-11-10,2021,11,10,Wednesday,45,2021-45,178.19,180.27,173.15,174.1,80548000,-0.026334994227121156,170.72,169.5474
2021-11-11,2021,11,11,Thursday,45,2021-45,175.65,177.16,173.37,173.62,45288000,-0.0027425987825921982,171.20857142857145,169.5408
2021-11-12,2021,11,12,Friday,45,2021-45,174.25,177.04,172.35,176.26,53788000,0.015162029225161966,171.94,169.6028
2021-11-15,2021,11,15,Monday,46,2021-46,176.85,179.69,176.29,177.28,58594000,0.0058238044631160335,172.5457142857143,169.6704
2021-11-16,2021,11,16,Tuesday,46,2021-46,176.95,178.82,176.26,177.04,44342000,-0.001404486161877938,173.07571428571427,169.702
2021-11-17,2021,11,17,Wednesday,46,2021-46,178.24,179.36,177.27,177.45,51206000,0.0023441312596286235,173.44142857142856,169.72560000000001
2021-11-18,2021,11,18,Thursday,46,2021-46,178.32,185.21,178.05,184.8,114070000,0.04143700734081479,174.59714285714287,169.93739999999997
2021-11-19,2021,11,19,Friday,46,2021-46,185.63,188.11,183.79,183.83,98734000,-0.005273114275827329,175.87714285714287,170.1448
2021-11-22,2021,11,22,Monday,47,2021-47,183.82,185.67,178.38,178.63,96844000,-0.02828730052206352,176.805,170.2602
2021-11-23,2021,11,23,Tuesday,47,2021-47,179.25,181.05,176.39,179.0,73804000,0.0020909577736383245,177.50500000000002,170.3902
2021-11-24,2021,11,24,Wednesday,47,2021-47,178.13,180.68,176.84,179.02,46560000,0.00010331533981333685,177.87428571428572,170.4948
2021-11-26,2021,11,26,Friday,47,2021-47,180.1,181.68,175.21,175.23,59826000,-0.021184701669844985,177.82285714285715,170.51120000000003
2021-11-29,2021,11,29,Monday,48,2021-48,177.38,179.8,176.57,178.08,65312000,0.016267432688752415,178.08214285714286,170.6102
2021-11-30,2021,11,30,Tuesday,48,2021-48,178.18,179.29,174.6,175.35,80022000,-0.015302274022490625,177.835,170.76139999999998
2021-12-01,2021,12,1,Wednesday,48,2021-48,177.25,177.99,172.08,172.19,74916000,-0.0180634873037836,177.69857142857146,170.8616
2021-12-02,2021,12,2,Thursday,48,2021-48,173.0,174.63,171.19,171.87,64726000,-0.0018468889124809706,177.5735714285714,170.919
2021-12-03,2021,12,3,Friday,48,2021-48,172.75,173.49,166.93,169.49,80712000,-0.013839076006382012,177.09,170.8928
2021-12-06,2021,12,6,Monday,49,2021-49,169.65,173.7,166.93,171.37,68860000,0.011086219388703134,176.66785714285714,170.8946
2021-12-07,2021,12,7,Tuesday,49,2021-49,174.6,177.5,173.33,176.16,66410000,0.027986504263362688,176.605,171.012
2021-12-08,2021,12,8,Wednesday,49,2021-49,176.15,177.18,174.75,176.16,45254000,-3.689871657430732e-05,176.51285714285717,171.21920000000003
2021-12-09,2021,12,9,Thursday,49,2021-49,175.75,176.97,174.14,174.17,46062000,-0.011279643604146683,175.7535714285714,171.40140000000002
2021-12-10,2021,12,10,Friday,49,2021-49,175.42,175.93,170.5,172.21,60690000,-0.011247564604614624,174.92357142857142,171.56060000000002
2021-12-13,2021,12,13,Monday,50,2021-50,172.0,172.1,169.13,169.57,62170000,-0.015356076499860039,174.27642857142857,171.6688
2021-12-14,2021,12,14,Tuesday,50,2021-50,167.55,169.5,166.44,169.09,55976000,-0.0028071293797337082,173.56857142857143,171.86079999999998
2021-12-15,2021,12,15,Wednesday,50,2021-50,168.6,173.6,165.2,173.32,75794000,0.024977573145925636,173.16142857142856,172.1062
2021-12-16,2021,12,16,Thursday,50,2021-50,173.37,174.17,168.16,168.87,60876000,-0.025641174633125208,172.70714285714283,172.2216
